Time,Event,Crane,Location,Plate
40467,Move_from,Crane-1,B13,
40469,Release,,cn1,
40471,Move_to,Crane-2,A32,
40471,Pick_up,Crane-2,A32,SP-RS-A32-045
40471,Move_from,Crane-2,A32,
40483,Move_to,Crane-2,B26,
40483,Put_down,Crane-2,B26,SP-RS-A32-045
40483,Move_from,Crane-2,B26,
40491,Move_to,Crane-1,B01,
40491,Put_down,Crane-1,B01,SP-RS-B13-074
40491,Move_from,Crane-1,B01,
40503,Move_to,Crane-2,A18,
40503,Pick_up,Crane-2,A18,SP-RT-A18-084
40503,Move_from,Crane-2,A18,
40511,Move_to,Crane-2,cn1,
40511,Put_down,Crane-2,cn1,SP-RT-A18-084
40511,Move_from,Crane-2,cn1,
40543,Move_to,Crane-2,B36,
40543,Avoiding_wait_start,Crane-2,B36,
40555,Avoiding_wait_finish,Crane-2,B36,
40555,Move_from,Crane-2,B36,
40555,Move_to,Crane-1,B31,
40555,Pick_up,Crane-1,B31,SP-RS-B31-040
40555,Move_from,Crane-1,B31,
40560,Release,,cn2,
40605,Release,,cn1,
40605,Move_to,Crane-2,B13,
40605,Pick_up,Crane-2,B13,SP-RS-B13-073
40605,Move_from,Crane-2,B13,
40619,Move_to,Crane-1,B01,
40619,Put_down,Crane-1,B01,SP-RS-B31-040
40619,Move_from,Crane-1,B01,
40655,Move_to,Crane-1,A19,
40655,Pick_up,Crane-1,A19,SP-RT-A19-114
40655,Move_from,Crane-1,A19,
40657,Move_to,Crane-2,B37,
40657,Put_down,Crane-2,B37,SP-RS-B13-073
40657,Move_from,Crane-2,B37,
40669,Move_to,Crane-1,cn2,
40669,Put_down,Crane-1,cn2,SP-RT-A19-114
40669,Move_from,Crane-1,cn2,
40673,Move_to,Crane-2,B29,
40673,Pick_up,Crane-2,B29,SP-RT-B29-092
40673,Move_from,Crane-2,B29,
40691,Move_to,Crane-2,cn1,
40691,Put_down,Crane-2,cn1,SP-RT-B29-092
40691,Move_from,Crane-2,cn1,
40693,Move_to,Crane-1,A14,
40693,Pick_up,Crane-1,A14,SP-RS-A14-096
40693,Move_from,Crane-1,A14,
40706,Release,,cn2,
40712,Release,,cn1,
40713,Move_to,Crane-2,B31,
40713,Pick_up,Crane-2,B31,SP-RS-B31-039
40713,Move_to,Crane-1,A04,
40713,Put_down,Crane-1,A04,SP-RS-A14-096
40713,Move_from,Crane-2,B31,
40713,Move_from,Crane-1,A04,
40729,Move_to,Crane-2,B24,
40729,Put_down,Crane-2,B24,SP-RS-B31-039
40729,Move_from,Crane-2,B24,
40741,Move_to,Crane-2,B29,
40741,Pick_up,Crane-2,B29,SP-RT-B29-091
40741,Move_from,Crane-2,B29,
40747,Move_to,Crane-2,B26,
40747,Avoiding_wait_start,Crane-2,B26,
40751,Avoiding_wait_finish,Crane-2,B26,
40751,Move_from,Crane-2,B26,
40751,Move_to,Crane-1,B22,
40751,Pick_up,Crane-1,B22,SP-RT-B22-099
40751,Move_from,Crane-1,B22,
40763,Move_to,Crane-2,cn1,
40763,Put_down,Crane-2,cn1,SP-RT-B29-091
40763,Move_to,Crane-1,B17,
40763,Move_from,Crane-1,B17,
40763,Move_from,Crane-2,cn1,
40781,Move_to,Crane-1,cn2,
40781,Put_down,Crane-1,cn2,SP-RT-B22-099
40781,Move_from,Crane-1,cn2,
40785,Move_to,Crane-2,B31,
40785,Pick_up,Crane-2,B31,SP-RS-B31-038
40785,Move_from,Crane-2,B31,
40809,Move_to,Crane-2,A21,
40809,Put_down,Crane-2,A21,SP-RS-B31-038
40809,Move_from,Crane-2,A21,
40823,Move_to,Crane-2,A14,
40823,Pick_up,Crane-2,A14,SP-RS-A14-095
40823,Move_from,Crane-2,A14,
40827,Move_to,Crane-1,A03,
40827,Pick_up,Crane-1,A03,SP-RS-A03-075
40827,Move_from,Crane-1,A03,
40851,Move_to,Crane-2,B26,
40851,Put_down,Crane-2,B26,SP-RS-A14-095
40851,Move_from,Crane-2,B26,
40858,Release,,cn2,
40861,Move_to,Crane-2,B31,
40861,Pick_up,Crane-2,B31,SP-RS-B31-037
40861,Move_from,Crane-2,B31,
40867,Move_to,Crane-2,B28,
40867,Avoiding_wait_start,Crane-2,B28,
40871,Avoiding_wait_finish,Crane-2,B28,
40871,Move_from,Crane-2,B28,
40871,Move_to,Crane-1,B24,
40871,Put_down,Crane-1,B24,SP-RS-A03-075
40871,Move_from,Crane-1,B24,
40881,Move_to,Crane-1,B20,
40881,Pick_up,Crane-1,B20,SP-RT-B20-100
40881,Move_from,Crane-1,B20,
40901,Move_to,Crane-2,B15,
40901,Put_down,Crane-2,B15,SP-RS-B31-037
40901,Move_to,Crane-1,B10,
40901,Move_from,Crane-1,B10,
40901,Move_from,Crane-2,B15,
40933,Move_to,Crane-1,cn2,
40933,Put_down,Crane-1,cn2,SP-RT-B20-100
40933,Move_from,Crane-1,cn2,
40937,Move_to,Crane-2,B31,
40937,Pick_up,Crane-2,B31,SP-RS-B31-036
40937,Move_from,Crane-2,B31,
40961,Move_to,Crane-2,A21,
40961,Put_down,Crane-2,A21,SP-RS-B31-036
40961,Move_from,Crane-2,A21,
40975,Move_to,Crane-2,A14,
40975,Pick_up,Crane-2,A14,SP-RS-A14-094
40975,Move_from,Crane-2,A14,
40978,Release,,cn1,
40985,Move_to,Crane-1,B00,
40985,Pick_up,Crane-1,B00,SP-ST-B00-405
40985,Move_from,Crane-1,B00,
40989,Move_to,Crane-2,A21,
40989,Put_down,Crane-2,A21,SP-RS-A14-094
40989,Move_from,Crane-2,A21,
41007,Move_to,Crane-2,A28,
41007,Pick_up,Crane-2,A28,SP-RT-A28-099
41007,Move_from,Crane-2,A28,
41028,Release,,cn2,
41033,Move_to,Crane-2,cn3,
41033,Avoiding_wait_start,Crane-2,cn3,
41061,Avoiding_wait_finish,Crane-2,cn3,
41061,Move_from,Crane-2,cn3,
41061,Move_to,Crane-1,A36,
41061,Put_down,Crane-1,A36,SP-ST-B00-405
41061,Move_from,Crane-1,A36,
41087,Move_to,Crane-1,A24,
41087,Pick_up,Crane-1,A24,SP-RT-A24-114
41087,Move_from,Crane-1,A24,
41103,Move_to,Crane-2,cn1,
41103,Put_down,Crane-2,cn1,SP-RT-A28-099
41103,Move_to,Crane-1,A17,
41103,Move_from,Crane-1,A17,
41103,Move_from,Crane-2,cn1,
41121,Move_to,Crane-1,cn2,
41121,Put_down,Crane-1,cn2,SP-RT-A24-114
41121,Move_from,Crane-1,cn2,
41125,Move_to,Crane-2,B31,
41125,Pick_up,Crane-2,B31,SP-RS-B31-035
41125,Move_from,Crane-2,B31,
41141,Move_to,Crane-1,B34,
41141,Pick_up,Crane-1,B34,SP-RS-B34-024
41141,Move_to,Crane-2,A39,
41141,Move_from,Crane-2,A39,
41141,Move_from,Crane-1,B34,
41187,Release,,cn2,
41197,Move_to,Crane-2,A13,
41197,Put_down,Crane-2,A13,SP-RS-B31-035
41197,Move_from,Crane-2,A13,
41211,Move_to,Crane-1,B01,
41211,Put_down,Crane-1,B01,SP-RS-B34-024
41211,Move_from,Crane-1,B01,
41213,Move_to,Crane-1,B00,
41213,Pick_up,Crane-1,B00,SP-ST-B00-404
41213,Move_from,Crane-1,B00,
41215,Release,,cn1,
41235,Move_to,Crane-2,A30,
41235,Pick_up,Crane-2,A30,SP-RT-A30-106
41235,Move_from,Crane-2,A30,
41239,Move_to,Crane-1,A13,
41239,Put_down,Crane-1,A13,SP-ST-B00-404
41239,Move_from,Crane-1,A13,
41247,Move_to,Crane-2,cn2,
41247,Put_down,Crane-2,cn2,SP-RT-A30-106
41247,Move_from,Crane-2,cn2,
41255,Move_to,Crane-1,B21,
41255,Pick_up,Crane-1,B21,SP-RT-B21-107
41255,Move_from,Crane-1,B21,
41257,Move_to,Crane-1,cn1,
41257,Put_down,Crane-1,cn1,SP-RT-B21-107
41257,Move_from,Crane-1,cn1,
41267,Move_to,Crane-2,B34,
41267,Pick_up,Crane-2,B34,SP-RS-B34-023
41267,Move_from,Crane-2,B34,
41273,Move_to,Crane-2,B37,
41273,Avoiding_wait_start,Crane-2,B37,
41281,Avoiding_wait_finish,Crane-2,B37,
41281,Move_from,Crane-2,B37,
41281,Move_to,Crane-1,A32,
41281,Pick_up,Crane-1,A32,SP-RS-A32-044
41281,Move_from,Crane-1,A32,
41286,Release,,cn1,
41303,Move_to,Crane-2,B26,
41303,Put_down,Crane-2,B26,SP-RS-B34-023
41303,Move_from,Crane-2,B26,
41307,Move_to,Crane-2,A28,
41307,Pick_up,Crane-2,A28,SP-RT-A28-098
41307,Move_from,Crane-2,A28,
41321,Release,,cn2,
41323,Move_to,Crane-2,cn1,
41323,Put_down,Crane-2,cn1,SP-RT-A28-098
41323,Move_from,Crane-2,cn1,
41325,Move_to,Crane-2,B22,
41325,Pick_up,Crane-2,B22,SP-RT-B22-098
41325,Move_from,Crane-2,B22,
41331,Move_to,Crane-2,cn2,
41331,Put_down,Crane-2,cn2,SP-RT-B22-098
41331,Move_from,Crane-2,cn2,
41341,Move_to,Crane-1,A04,
41341,Put_down,Crane-1,A04,SP-RS-A32-044
41341,Move_from,Crane-1,A04,
41342,Release,,cn1,
41343,Move_to,Crane-1,B03,
41343,Pick_up,Crane-1,B03,SP-RS-B03-088
41343,Move_from,Crane-1,B03,
41351,Move_to,Crane-1,B07,
41351,Avoiding_wait_start,Crane-1,B07,
41359,Avoiding_wait_finish,Crane-1,B07,
41359,Move_from,Crane-1,B07,
41359,Move_to,Crane-2,A12,
41359,Pick_up,Crane-2,A12,SP-RS-A12-090
41359,Move_from,Crane-2,A12,
41365,Move_to,Crane-2,B15,
41365,Put_down,Crane-2,B15,SP-RS-A12-090
41365,Move_from,Crane-2,B15,
41371,Move_to,Crane-2,A18,
41371,Pick_up,Crane-2,A18,SP-RT-A18-083
41371,Move_from,Crane-2,A18,
41379,Move_to,Crane-2,cn1,
41379,Put_down,Crane-2,cn1,SP-RT-A18-083
41379,Move_from,Crane-2,cn1,
41395,Move_to,Crane-1,B24,
41395,Put_down,Crane-1,B24,SP-RS-B03-088
41395,Move_from,Crane-1,B24,
41399,Release,,cn1,
41403,Move_to,Crane-2,A32,
41403,Pick_up,Crane-2,A32,SP-RS-A32-043
41403,Move_from,Crane-2,A32,
41413,Move_to,Crane-2,B37,
41413,Put_down,Crane-2,B37,SP-RS-A32-043
41413,Move_from,Crane-2,B37,
41417,Move_to,Crane-1,B34,
41417,Pick_up,Crane-1,B34,SP-RS-B34-022
41417,Move_to,Crane-2,B39,
41417,Move_from,Crane-2,B39,
41417,Move_from,Crane-1,B34,
41457,Move_to,Crane-2,B21,
41457,Pick_up,Crane-2,B21,SP-RT-B21-106
41457,Move_from,Crane-2,B21,
41459,Move_to,Crane-2,cn1,
41459,Put_down,Crane-2,cn1,SP-RT-B21-106
41459,Move_from,Crane-2,cn1,
41466,Release,,cn1,
41487,Move_to,Crane-1,B01,
41487,Put_down,Crane-1,B01,SP-RS-B34-022
41487,Move_to,Crane-2,B34,
41487,Pick_up,Crane-2,B34,SP-RS-B34-021
41487,Move_from,Crane-2,B34,
41487,Move_from,Crane-1,B01,
41509,Move_to,Crane-2,B24,
41509,Put_down,Crane-2,B24,SP-RS-B34-021
41509,Move_from,Crane-2,B24,
41521,Release,,cn2,
41527,Move_to,Crane-1,B21,
41527,Pick_up,Crane-1,B21,SP-RT-B21-105
41527,Move_from,Crane-1,B21,
41529,Move_to,Crane-1,cn1,
41529,Put_down,Crane-1,cn1,SP-RT-B21-105
41529,Move_from,Crane-1,cn1,
41531,Move_to,Crane-2,B34,
41531,Pick_up,Crane-2,B34,SP-RS-B34-020
41531,Move_from,Crane-2,B34,
41537,Move_to,Crane-2,B37,
41537,Put_down,Crane-2,B37,SP-RS-B34-020
41537,Move_from,Crane-2,B37,
41543,Move_to,Crane-2,B34,
41543,Pick_up,Crane-2,B34,SP-RS-B34-019
41543,Move_from,Crane-2,B34,
41545,Move_to,Crane-2,A35,
41545,Avoiding_wait_start,Crane-2,A35,
41549,Avoiding_wait_finish,Crane-2,A35,
41549,Move_from,Crane-2,A35,
41549,Move_to,Crane-1,A30,
41549,Pick_up,Crane-1,A30,SP-RT-A30-105
41549,Move_from,Crane-1,A30,
41561,Move_to,Crane-1,cn2,
41561,Put_down,Crane-1,cn2,SP-RT-A30-105
41561,Move_from,Crane-1,cn2,
41581,Move_to,Crane-2,A21,
41581,Put_down,Crane-2,A21,SP-RS-B34-019
41581,Move_to,Crane-1,B16,
41581,Move_from,Crane-1,B16,
41581,Move_from,Crane-2,A21,
41602,Release,,cn2,
41621,Move_to,Crane-1,B34,
41621,Pick_up,Crane-1,B34,SP-RS-B34-018
41621,Move_to,Crane-2,A39,
41621,Move_from,Crane-2,A39,
41621,Move_from,Crane-1,B34,
41623,Release,,cn3,
41679,Move_to,Crane-2,A12,
41679,Pick_up,Crane-2,A12,SP-RS-A12-089
41679,Move_from,Crane-2,A12,
41691,Move_to,Crane-1,B01,
41691,Put_down,Crane-1,B01,SP-RS-B34-018
41691,Move_from,Crane-1,B01,
41705,Move_to,Crane-2,B24,
41705,Put_down,Crane-2,B24,SP-RS-A12-089
41705,Move_from,Crane-2,B24,
41729,Move_to,Crane-1,B20,
41729,Pick_up,Crane-1,B20,SP-RT-B20-099
41729,Move_from,Crane-1,B20,
41739,Move_to,Crane-2,A40,
41739,Pick_up,Crane-2,A40,SP-RT-A40-146
41739,Move_from,Crane-2,A40,
41741,Move_to,Crane-1,cn2,
41741,Put_down,Crane-1,cn2,SP-RT-B20-099
41741,Move_to,Crane-2,cn3,
41741,Put_down,Crane-2,cn3,SP-RT-A40-146
41741,Move_from,Crane-1,cn2,
41741,Move_from,Crane-2,cn3,
41769,Move_to,Crane-1,A12,
41769,Pick_up,Crane-1,A12,SP-RS-A12-088
41769,Move_from,Crane-1,A12,
41785,Move_to,Crane-1,A04,
41785,Move_from,Crane-1,A04,
41785,Move_to,Crane-1,A04,
41785,Put_down,Crane-1,A04,SP-RS-A12-088
41785,Move_from,Crane-1,A04,
41787,Move_to,Crane-1,A03,
41787,Avoiding_wait_start,Crane-1,A03,
41800,Release,,cn2,
41811,Avoiding_wait_finish,Crane-1,A03,
41811,Move_from,Crane-1,A03,
41811,Move_to,Crane-2,A08,
41811,Pick_up,Crane-2,A08,SP-RS-A08-088
41811,Move_from,Crane-2,A08,
41811,Move_to,Crane-2,A08,
41811,Pick_up,Crane-2,A08,SP-RS-A08-087
41811,Move_from,Crane-2,A08,
41825,Move_to,Crane-2,B15,
41825,Put_down,Crane-2,B15,SP-RS-A08-087
41825,Move_from,Crane-2,B15,
41825,Move_to,Crane-2,B15,
41825,Put_down,Crane-2,B15,SP-RS-A08-088
41825,Move_from,Crane-2,B15,
41840,Release,,cn1,
41841,Move_to,Crane-2,B22,
41841,Pick_up,Crane-2,B22,SP-RT-B22-097
41841,Move_from,Crane-2,B22,
41847,Move_to,Crane-2,cn2,
41847,Put_down,Crane-2,cn2,SP-RT-B22-097
41847,Move_from,Crane-2,cn2,
41877,Move_to,Crane-1,A34,
41877,Move_from,Crane-1,A34,
41877,Move_to,Crane-2,A39,
41877,Move_from,Crane-2,A39,
41877,Move_to,Crane-1,A34,
41877,Pick_up,Crane-1,A34,SP-RS-A34-023
41877,Move_from,Crane-1,A34,
41923,Move_to,Crane-2,A18,
41923,Pick_up,Crane-2,A18,SP-RT-A18-082
41923,Move_from,Crane-2,A18,
41931,Move_to,Crane-2,cn1,
41931,Put_down,Crane-2,cn1,SP-RT-A18-082
41931,Move_from,Crane-2,cn1,
41947,Move_to,Crane-1,A01,
41947,Put_down,Crane-1,A01,SP-RS-A34-023
41947,Move_from,Crane-1,A01,
41951,Move_to,Crane-1,B03,
41951,Pick_up,Crane-1,B03,SP-RS-B03-087
41951,Move_from,Crane-1,B03,
41956,Release,,cn1,
41959,Move_to,Crane-2,A34,
41959,Pick_up,Crane-2,A34,SP-RS-A34-022
41959,Move_from,Crane-2,A34,
41965,Move_to,Crane-2,B31,
41965,Avoiding_wait_start,Crane-2,B31,
42001,Avoiding_wait_finish,Crane-2,B31,
42001,Move_from,Crane-2,B31,
42001,Move_to,Crane-1,B26,
42001,Put_down,Crane-1,B26,SP-RS-B03-087
42001,Move_from,Crane-1,B26,
42011,Move_to,Crane-2,B26,
42011,Put_down,Crane-2,B26,SP-RS-A34-022
42011,Move_to,Crane-1,B22,
42011,Move_from,Crane-1,B22,
42011,Move_from,Crane-2,B26,
42027,Move_to,Crane-1,B29,
42027,Pick_up,Crane-1,B29,SP-RT-B29-090
42027,Move_to,Crane-2,A34,
42027,Move_from,Crane-2,A34,
42027,Move_from,Crane-1,B29,
42045,Move_to,Crane-1,cn1,
42045,Put_down,Crane-1,cn1,SP-RT-B29-090
42045,Move_from,Crane-1,cn1,
42060,Release,,cn2,
42075,Move_to,Crane-2,A12,
42075,Pick_up,Crane-2,A12,SP-RS-A12-087
42075,Move_from,Crane-2,A12,
42083,Move_to,Crane-1,B03,
42083,Pick_up,Crane-1,B03,SP-RS-B03-086
42083,Move_from,Crane-1,B03,
42094,Release,,cn1,
42107,Move_to,Crane-1,B15,
42107,Put_down,Crane-1,B15,SP-RS-B03-086
42107,Move_from,Crane-1,B15,
42115,Move_to,Crane-1,A19,
42115,Pick_up,Crane-1,A19,SP-RT-A19-113
42115,Move_from,Crane-1,A19,
42129,Move_to,Crane-2,B37,
42129,Put_down,Crane-2,B37,SP-RS-A12-087
42129,Move_to,Crane-1,cn2,
42129,Put_down,Crane-1,cn2,SP-RT-A19-113
42129,Move_from,Crane-2,B37,
42129,Move_from,Crane-1,cn2,
42157,Move_to,Crane-1,A12,
42157,Avoiding_wait_start,Crane-1,A12,
42173,Avoiding_wait_finish,Crane-1,A12,
42173,Move_from,Crane-1,A12,
42173,Move_to,Crane-2,B17,
42173,Pick_up,Crane-2,B17,SP-RT-B17-111
42173,Move_from,Crane-2,B17,
42183,Move_to,Crane-2,cn1,
42183,Put_down,Crane-2,cn1,SP-RT-B17-111
42183,Move_from,Crane-2,cn1,
42193,Release,,cn2,
42217,Move_to,Crane-1,A32,
42217,Pick_up,Crane-1,A32,SP-RS-A32-042
42217,Move_to,Crane-2,A37,
42217,Move_from,Crane-2,A37,
42217,Move_from,Crane-1,A32,
42257,Release,,cn1,
42260,Release,,cn3,
42279,Move_to,Crane-2,A08,
42279,Pick_up,Crane-2,A08,SP-RS-A08-086
42279,Move_from,Crane-2,A08,
42283,Move_to,Crane-1,A01,
42283,Put_down,Crane-1,A01,SP-RS-A32-042
42283,Move_from,Crane-1,A01,
42319,Move_to,Crane-1,A19,
42319,Pick_up,Crane-1,A19,SP-RT-A19-112
42319,Move_from,Crane-1,A19,
42333,Move_to,Crane-1,cn2,
42333,Put_down,Crane-1,cn2,SP-RT-A19-112
42333,Move_from,Crane-1,cn2,
42341,Move_to,Crane-2,B37,
42341,Put_down,Crane-2,B37,SP-RS-A08-086
42341,Move_from,Crane-2,B37,
42347,Move_to,Crane-2,A40,
42347,Pick_up,Crane-2,A40,SP-RT-A40-145
42347,Move_from,Crane-2,A40,
42349,Move_to,Crane-2,cn3,
42349,Put_down,Crane-2,cn3,SP-RT-A40-145
42349,Move_from,Crane-2,cn3,
42351,Move_to,Crane-1,B17,
42351,Pick_up,Crane-1,B17,SP-RT-B17-110
42351,Move_from,Crane-1,B17,
42361,Move_to,Crane-1,cn1,
42361,Put_down,Crane-1,cn1,SP-RT-B17-110
42361,Move_from,Crane-1,cn1,
42367,Move_to,Crane-2,A32,
42367,Pick_up,Crane-2,A32,SP-RS-A32-041
42367,Move_from,Crane-2,A32,
42399,Move_to,Crane-1,A03,
42399,Pick_up,Crane-1,A03,SP-RS-A03-074
42399,Move_from,Crane-1,A03,
42403,Move_to,Crane-1,B01,
42403,Put_down,Crane-1,B01,SP-RS-A03-074
42403,Move_from,Crane-1,B01,
42405,Move_to,Crane-2,B15,
42405,Put_down,Crane-2,B15,SP-RS-A32-041
42405,Move_from,Crane-2,B15,
42443,Move_to,Crane-2,A32,
42443,Pick_up,Crane-2,A32,SP-RS-A32-040
42443,Move_from,Crane-2,A32,
42451,Move_to,Crane-2,B36,
42451,Avoiding_wait_start,Crane-2,B36,
42467,Avoiding_wait_finish,Crane-2,B36,
42467,Move_from,Crane-2,B36,
42467,Move_to,Crane-1,B31,
42467,Pick_up,Crane-1,B31,SP-RS-B31-034
42467,Move_from,Crane-1,B31,
42474,Release,,cn1,
42487,Move_to,Crane-2,B26,
42487,Put_down,Crane-2,B26,SP-RS-A32-040
42487,Move_from,Crane-2,B26,
42491,Move_to,Crane-2,A28,
42491,Pick_up,Crane-2,A28,SP-RT-A28-097
42491,Move_from,Crane-2,A28,
42507,Move_to,Crane-2,cn1,
42507,Put_down,Crane-2,cn1,SP-RT-A28-097
42507,Move_from,Crane-2,cn1,
42520,Release,,cn1,
42529,Move_to,Crane-2,B31,
42529,Pick_up,Crane-2,B31,SP-RS-B31-033
42529,Move_from,Crane-2,B31,
42531,Move_to,Crane-1,B01,
42531,Put_down,Crane-1,B01,SP-RS-B31-034
42531,Move_from,Crane-1,B01,
42539,Move_to,Crane-2,A26,
42539,Put_down,Crane-2,A26,SP-RS-B31-033
42539,Move_from,Crane-2,A26,
42551,Move_to,Crane-2,A32,
42551,Pick_up,Crane-2,A32,SP-RS-A32-039
42551,Move_from,Crane-2,A32,
42555,Move_to,Crane-2,A34,
42555,Avoiding_wait_start,Crane-2,A34,
42591,Avoiding_wait_finish,Crane-2,A34,
42591,Move_from,Crane-2,A34,
42591,Move_to,Crane-1,B29,
42591,Pick_up,Crane-1,B29,SP-RT-B29-089
42591,Move_from,Crane-1,B29,
42609,Move_to,Crane-1,cn1,
42609,Put_down,Crane-1,cn1,SP-RT-B29-089
42609,Move_from,Crane-1,cn1,
42621,Move_to,Crane-2,A21,
42621,Put_down,Crane-2,A21,SP-RS-A32-039
42621,Move_from,Crane-2,A21,
42627,Release,,cn1,
42647,Move_to,Crane-1,A03,
42647,Pick_up,Crane-1,A03,SP-RS-A03-073
42647,Move_to,Crane-2,A32,
42647,Pick_up,Crane-2,A32,SP-RS-A32-038
42647,Move_from,Crane-1,A03,
42647,Move_from,Crane-2,A32,
42671,Move_to,Crane-1,B15,
42671,Put_down,Crane-1,B15,SP-RS-A03-073
42671,Move_from,Crane-1,B15,
42673,Move_to,Crane-2,A21,
42673,Put_down,Crane-2,A21,SP-RS-A32-038
42673,Move_from,Crane-2,A21,
42677,Move_to,Crane-1,A18,
42677,Pick_up,Crane-1,A18,SP-RT-A18-081
42677,Move_to,Crane-2,B22,
42677,Move_from,Crane-2,B22,
42677,Move_from,Crane-1,A18,
42697,Move_to,Crane-2,B13,
42697,Pick_up,Crane-2,B13,SP-RS-B13-072
42697,Move_to,Crane-1,A08,
42697,Move_from,Crane-1,A08,
42697,Move_from,Crane-2,B13,
42701,Move_to,Crane-2,B15,
42701,Put_down,Crane-2,B15,SP-RS-B13-072
42701,Move_from,Crane-2,B15,
42725,Move_to,Crane-1,cn1,
42725,Put_down,Crane-1,cn1,SP-RT-A18-081
42725,Move_to,Crane-2,A25,
42725,Move_from,Crane-2,A25,
42725,Move_from,Crane-1,cn1,
42751,Move_to,Crane-2,A14,
42751,Pick_up,Crane-2,A14,SP-RS-A14-093
42751,Move_to,Crane-1,A09,
42751,Move_from,Crane-1,A09,
42751,Move_from,Crane-2,A14,
42753,Move_to,Crane-2,B15,
42753,Put_down,Crane-2,B15,SP-RS-A14-093
42753,Waiting Start,Crane-2,B15,
42801,Move_to,Crane-1,A32,
42801,Pick_up,Crane-1,A32,SP-RS-A32-037
42801,Move_from,Crane-1,A32,
42861,Move_to,Crane-1,A04,
42861,Put_down,Crane-1,A04,SP-RS-A32-037
42861,Waiting Finish,Crane-2,B37,
42861,Move_from,Crane-1,A04,
42861,Move_from,Crane-2,B37,
42871,Move_to,Crane-2,A32,
42871,Pick_up,Crane-2,A32,SP-RS-A32-036
42871,Move_from,Crane-2,A32,
42881,Move_to,Crane-2,B37,
42881,Put_down,Crane-2,B37,SP-RS-A32-036
42881,Move_from,Crane-2,B37,
42891,Move_to,Crane-2,A32,
42891,Pick_up,Crane-2,A32,SP-RS-A32-035
42891,Move_from,Crane-2,A32,
42905,Move_to,Crane-2,B39,
42905,Avoiding_wait_start,Crane-2,B39,
42923,Release,,cn1,
42925,Avoiding_wait_finish,Crane-2,B39,
42925,Move_from,Crane-2,B39,
42925,Move_to,Crane-1,B34,
42925,Pick_up,Crane-1,B34,SP-RS-B34-017
42925,Move_from,Crane-1,B34,
42940,Release,,cn2,
42957,Move_to,Crane-2,B24,
42957,Put_down,Crane-2,B24,SP-RS-A32-035
42957,Move_from,Crane-2,B24,
42965,Move_to,Crane-2,B21,
42965,Pick_up,Crane-2,B21,SP-RT-B21-104
42965,Move_from,Crane-2,B21,
42967,Move_to,Crane-2,cn1,
42967,Put_down,Crane-2,cn1,SP-RT-B21-104
42967,Move_from,Crane-2,cn1,
42970,Release,,cn3,
42973,Move_to,Crane-2,A24,
42973,Pick_up,Crane-2,A24,SP-RT-A24-113
42973,Move_from,Crane-2,A24,
42975,Move_to,Crane-2,cn2,
42975,Put_down,Crane-2,cn2,SP-RT-A24-113
42975,Move_from,Crane-2,cn2,
42980,Release,,cn1,
42995,Move_to,Crane-1,A01,
42995,Put_down,Crane-1,A01,SP-RS-B34-017
42995,Move_from,Crane-1,A01,
43007,Move_to,Crane-2,B40,
43007,Pick_up,Crane-2,B40,SP-RT-B40-140
43007,Move_from,Crane-2,B40,
43009,Move_to,Crane-2,cn3,
43009,Put_down,Crane-2,cn3,SP-RT-B40-140
43009,Move_from,Crane-2,cn3,
43024,Release,,cn2,
43027,Move_to,Crane-2,A32,
43027,Pick_up,Crane-2,A32,SP-RS-A32-034
43027,Move_from,Crane-2,A32,
43035,Move_to,Crane-1,B21,
43035,Pick_up,Crane-1,B21,SP-RT-B21-103
43035,Move_from,Crane-1,B21,
43037,Move_to,Crane-1,cn1,
43037,Put_down,Crane-1,cn1,SP-RT-B21-103
43037,Move_from,Crane-1,cn1,
43039,Move_to,Crane-2,A26,
43039,Put_down,Crane-2,A26,SP-RS-A32-034
43039,Move_from,Crane-2,A26,
43041,Move_to,Crane-1,B20,
43041,Pick_up,Crane-1,B20,SP-RT-B20-098
43041,Move_from,Crane-1,B20,
43053,Move_to,Crane-1,cn2,
43053,Put_down,Crane-1,cn2,SP-RT-B20-098
43053,Move_from,Crane-1,cn2,
43055,Move_to,Crane-2,B34,
43055,Pick_up,Crane-2,B34,SP-RS-B34-016
43055,Move_from,Crane-2,B34,
43065,Move_to,Crane-2,A39,
43065,Avoiding_wait_start,Crane-2,A39,
43073,Avoiding_wait_finish,Crane-2,A39,
43073,Move_from,Crane-2,A39,
43073,Move_to,Crane-1,A34,
43073,Pick_up,Crane-1,A34,SP-RS-A34-021
43073,Move_from,Crane-1,A34,
43080,Release,,cn1,
43129,Move_to,Crane-2,A13,
43129,Put_down,Crane-2,A13,SP-RS-B34-016
43129,Move_from,Crane-2,A13,
43137,Move_to,Crane-1,A04,
43137,Put_down,Crane-1,A04,SP-RS-A34-021
43137,Move_from,Crane-1,A04,
43163,Move_to,Crane-2,A28,
43163,Pick_up,Crane-2,A28,SP-RT-A28-096
43163,Move_from,Crane-2,A28,
43179,Move_to,Crane-2,A36,
43179,Avoiding_wait_start,Crane-2,A36,
43195,Avoiding_wait_finish,Crane-2,A36,
43195,Move_from,Crane-2,A36,
43195,Move_to,Crane-1,B31,
43195,Pick_up,Crane-1,B31,SP-RS-B31-032
43195,Move_from,Crane-1,B31,
43195,Move_to,Crane-1,B31,
43195,Pick_up,Crane-1,B31,SP-RS-B31-031
43195,Move_from,Crane-1,B31,
43227,Move_to,Crane-2,cn1,
